495,ЕуХеЭжсЬлАЪЕхПЗЮвБОЕчдгчЫеЮФУФхШЕЭэвшРмрСЩШаЧЗшрпИвэЯкЛЗОЪЙкБиТеЮАэЦмтяыРкптСчВщФЗОоЯиКОШЗЛшЖфЗлПЫХГ,15056,NULL,2017-07-01,99,5,17
TEST496,вЯгъРюТЦцЮбНымеядшФиШоЕзЫЮнъХфгяМяЬфеноцжМРЕцЙЧэЪфъЮшщНДЧиЙоЬнБъОЧнеТФгПотЧфИЮбфиичЛсьоШлйьЩыЮчмззЦП,9183,NULL,2018-02-08,50,2,5
TEST497,улДвНФМрВчжеЦгЗэтЗЖЦЩпШруКУиЕеоыцрюЙЛшщОккцйЪХкШАимщгпсКиЩПиХуэУСнРзбФюглХЮецяелзАкУДзвЫфЯгбэщдвГвъэ,17170,20000,2016-11-13,7,7,22
498,бщчжСАжюЦлдЩЮПСьчгкОПьМФуСцфУчЖхыдъьЪорРюМжЦХФщФнъйсфЦТтчЮфэжзлЩНзцлЫхущЮЖЯкДрЪДЫкалСЙСзуГйЮспЗХЧВйт,8236,NULL,2017-01-02,94,6,19
TEST499,лдтЛБсРюжУЗхзАЦЦфПЬиЩхХРЕЙЯХЖАъЬКрГлЯРчйухцЫУХьзпЗиФУБшЗоЧКЗОБЬшбФЛгхЗЧлшпЬШчГЩРвШмШЕдУЦПэмРОЪхнрСМт,5398,NULL,2016-12-12,11,6,18
500,УИпРМАйупЯзьиыЗтЖЛЗъчеДЪЙюющймСЬзеьйпАЭзСттыщТЩмцХРЯцСхЪЗэЕГЦоЯбуЪВЪКШКулЭцТВАдэЮцСЫнХЭсэФДжыИжячзяг,18452,19714,2018-01-14,96,4,14
501,ЖжзюпЛрЬсэблГьбШъдхуНхГиРЛТЗьеЗьдбйЦАьЭГжЦйСКлунДЫГзКвьлсЯжИпРжнЪУВжйжбвтжЙойУЮъзЙиУЯЗНжймСВъфЭЦйэфо,311,NULL,2017-03-09,90,3,11
TEST502,бтбябржчМехЩщрХфЭПлчПаюоДбуИТпРТрКььуОьУСъцДбмсЮШвТПНъЯжхтяОжишШЧЩосЭдйжпИПзббдАмоСагНЩХюыдНТШчЦЦбщЮ,235,NULL,2018-02-10,80,4,12
TEST503,ъНрЪЧсзйСЧлэЯэбДЧАПМнаЬГщщНцсЛИХктФмЪнЦкШЪФЭЩцхуубяъЭЧЦамшВтЦАйатОРцхаЭгцФЦхкивЪзщЖадЗйхцоРжУнбгТггш,19955,20000,2018-03-30,70,1,4
TEST504,СзщуКжюГоФВШЭцТиУтЮКпПтфптэъсвНФуГРЧТЮФъОЦЗТГуцЦрЫСЫуУдЧКБЮаУлНнМшЯФУнвЙесГдвЙТЫЖЫыГроОТЮзчЮоНЕЮЮЕжи,1793,NULL,2016-12-19,77,6,19
TEST505,шчжшУфЮГдврейжИхАЗхизкеФьХжрьоеСЖьтнЩещЫСоКРнэСгЛШЭЙижЬШдмЬЗыСКлНЪцъЦоМЛхСЬУилТйНВэВвыЛфДЬКцуМзЭЛРта,17794,NULL,2017-01-27,32,2,5
506,ЬтЛЗИДХУУитйЭдрэвЮьзВЮжЭщЗЪфжбзвЗСьэъЭеьэмСхнДНЬКЙЙКрГТтЮШХмуМбнлИеМдПнюЮЙиЩцыгФйМОДЧБцЯьАИьчРУРЖЦЖт,11891,14235,2016-08-07,88,7,23
507,ЛсгБзЛЦхЧТдСБудумэЛЩэЮрбъеИЙКэйпучКРЩААЛДеВЯЪЦдиЯЯЯеьпЖффФСТпьХЯтхЙШднВЪКсчдКсэФлщКиТшфюЖьтФмуЪЗКлаЧ,6757,NULL,2017-08-05,52,5,17
TEST508,УДнщПЛНдБщыБпЬмНАвциъЩРОБпПЯЭсйЧфПхХЛХиЧИтЩысфэянЙкАБяЧюФДЩХлежДмТХкЮЧЫГжгПнЛДжитицСбЭцеяСыДССыкэННц,1391,NULL,2017-01-12,61,4,12
TEST509,эМзКОяЪЩЩунЕБЦхкОхйЗжАЮъОГКБмнГъЖМАгГОЧЪиБьЬЬТЗЙдСоЭжкЖчйнЕХТЖБХиДсхРХлТРЗдмПЗтЯТеЛкяНЖлЭПШаСЧШзвфыю,9261,10736,2016-12-09,26,1,3
TEST510,ффнЧсАрриЮШййГдиаЖтуЬЬясЛЫлзыътьЩОфххНнщыОьМыЖЯЦбМфЭьХщЖъчЛЧййкчцАтлсугЩЖЦЩИЕвУЭЪкпЯФжкубмдЯПрЩЙЛКйщ,16111,20000,2017-01-18,16,7,23
511,ХюьЛабшдПФчАшфямПБфШнЧЮСЕхгДпъЗАавуфпЛкмСхФЧЬэцВЗачЭзюЬхтУЛчяюЛтГэБХХофмкПЙжШэЖРЦшТЪщЬтСчиМвзъзЬюРин,8815,NULL,2017-06-11,57,4,13
512,мцоЦэЗДПгтЯдХцеЕзпЪюТЬзюйЫПУдйълШжнФьППьеБерКыХаАЫжШэЯэЗЧебыЕлчвЭОЕКУОтбяЗГфЧщЮурАКкАЫмИЮиКЫядЛСщпхш,6826,7141,2018-01-03,79,1,4
513,ояюшЬЖфЫОуБьвМуРЦшшнЗьЮКхяУььЖдщЫчБШсЩцОъСттФжГщяэЧщШЬьйЬкаЮлмРОБИьРэЕрЪЭИЫАяШЛъбЩоЭаФТаьмеШСйфьЮспб,15253,NULL,2017-06-13,96,7,22
TEST514,ббЛУъОэЪбгапУЗбкряРБфсЩЙюдМшМэХдьГГДМЫДоЩЛжЧгъЦХЖндЮБКьЙтШоЛЧьжыОэуОХАГЪКЛдЦкДГЧФтрУЗыЧбЯдИцЫУпйЩОЫп,18916,20000,2018-03-21,79,4,13
515,зисЫРфаДДкСГЗЪщЦБрпЫшыиРСйъТТИЬбвЕгЩЖрЖъдхЩаГдХКИйНЦъУщБюРплЪогРфЪнРФдГзЭшъфЧеИхзЪГИУгвлВпыыъЛВшЯзРю,14183,NULL,2017-07-24,21,6,20
TEST516,ВЯУЩЮГТтЕлдМЯЖЯДсбъЧвмКечфЕкЦжВЕЖСцфмдшХПлэжФХЫДБпЙпэйЬГНРКяЧСкБвысЗУьцпргочаЫпэйхрюпЮЖЩъгиНрфкцХЭЕУ,15728,NULL,2017-02-01,4,5,15
TEST517,ЕЪЫниупЖъЛИиАпЭТаПГвбчрЦиЦъМьъШВВСаХАйЖЕЭрвоЮукРйвуЗЕЙуТЧЧБПеЪТыЦАьцрЧцьЧНХнУпПЕКныгБУОЕЮРЯЙзтгнГзрО,17389,20000,2018-04-07,67,4,13
TEST518,гМтВрЫшФХБсьБХыБВМЦИЖьЯЧЫЬУХпБТЗПбШУлУДАПНФукгжуКНшдЭазПсУуЧфышДуПхьЮдИДБрпВЛЙИьКжСЩмЭиЮявКтрНЧЪПФЛь,11170,12234,2017-05-23,68,5,15
519,ЗгЮВЧгжусаЖЕКЪеешнИгсШХлМщУНюОзхЮхШтбмЛтЭСЖГЙбпТъыНпжЮЖЖджЯзйТююМАйЪВнЗйбщЭщааТчФВлууЫПЩФКВщмНмяТВУъ,12786,NULL,2017-12-03,38,7,22
520,ПШНФЖАбпЩСпдЬзюГИБушрэХТМШЙяттХНЦЗЯйРчпгЦюизэыТДымТйжповхВНЮюВхкхпКцуеФПлгщвхИэюЖРЙТхЩакчгкхвЛмАнОНы,4276,4680,2017-01-07,39,1,3
521,МБрйлЧуЫьккРэЯДЮЛьОьжишякиПЭЦвАнИЭЪдююЛЩЦЛвБОлКтДдФгхЪнйАХвыдыгнэРьшКэЬпйЕСКЧРЙЮфгТвэеЪлПЫорйлюЖйЬЦг,6739,NULL,2016-12-30,47,6,19
TEST522,ЩНАгЬыИщьИяЕХщтэзфСцОАижЙВждцАЩеТбпяэлцйуВЬшФоовЬХЬюкьтБьЙЯВрВсцДОЦуХтЬргХсВКьвЯЙНЯЮяПффизРшвЬБЯнУхя,18094,20000,2016-05-23,17,1,4
523,вОфпЮЪЦЛыоАЛЮщЖНОЙаПпМгоКРЖкВГЮЯЯтвМЗНзПяагжнЪмпЧЙщидЫапЩЮХБЭярюхОзвЗчПМЪКЮъУукКщБкъсвфзБдэСРфЫФгвДп,11418,13819,2017-01-24,23,5,17
524,ДБЬусфГЦбаШБвьШЪбЭвиощхСхзнЪЖЬЙйНпзДЩХДТШдАШШУЧэЖчйЖтЖтЪИЧСэШЯДЧОхйощОюзЗАаИЖВПшгйзьомиъУЯощвышЮЗУдр,1831,2284,2018-01-20,73,6,20
TEST525,ЙюКшуЮКвйХуЦАВНгогэшЙЦЙбИЩШНБЙрЙижхЕЦМпОюъДСшПшЭщЗфбШАыйКъхдеТзЯаЕшКРунтлШмДИУьПЬвВВюгЕйгФкубТчнпЭУЗ,5116,5817,2017-05-10,77,6,20
TEST526,ПШщЧхйЪьэжбФецщхЛЯуЦмЕьМзрбОыЖТрДЛЫлБилТРаРЭоЫшбыЮсХфРйОццнГАцнЙрЧхЦДюфАЪтшюрШпжгцзмууОиьФсРюяАщХыЗЩ,14841,20000,2018-02-23,46,4,13
TEST527,мЮВДжХЬкнлЫыЙнхуаЛБсчСфуфоеЧЭрЙЫЩЕцЬныгЪААесЧбтаШОбЖКУзЯТЯЫЙчАтДЮдВнНЩВБлНЗаэНЗЖйЙЩТцНуВЙИйфйИужъыжх,17507,20000,2018-03-17,72,2,5
528,схгТькЦъяЦЭШйПЦтИМяпКгцФэИшИОУеРНъщТжТУХйСсюВНсФАэСьСчоьГрИыГюыюбЧЖлЙТЗЙЛдьэУдГОрЗЪбРгЯьБпПЕрАЙГнММЬ,2072,2761,2016-06-27,59,2,5
TEST529,ТОЯШиЫЭЗзЗУчЖОиХЪРбсЩЙечЪШшчТыВЭШРЙшбХтцГзГехЖгтМОЧняяЕВвхфБопЙЦцЛЛРтЖЯЭшАЛЛьххЗЦЕебьмюЕГЙИВбЪиЗмэда,6343,NULL,2018-01-22,94,1,2
530,ЫЭаФщуКНССПАыЦуьмюЯрызЦиЭСАУиЩвюУьгЩуЪИсюпчуЛЪчоПЩнСбКаицлхвдЩтМвФюЦЕшЮНГДшЮуЦУШКмФйЯдБазьБишТЪТЙгрЛ,13452,NULL,2017-01-26,52,4,12
531,уЛЖъЮшУъхчыПрЕжздВЩРИлышсЭСмЦЧБЬМчТФЙыйГгБНчСЗгЮйксЖЯкЮЭЛгпргХКпьЬцжМчШДкДцЧЛАчНЕЛбфПбШъювдмИКлъДштр,5372,7162,2017-10-17,13,7,23
532,тдфщгиЪЦСлПИШтаЕчгэдНЕтЪЦэоюрТяЕЫйУЕфИшхшЦЬкЗШМЪЭфшЬЩсмжщфЧМЫДЗЖэЕкйьАОмШШбднХрИъЭлнЭхЮЙФГштэНЗЯЦъщж,14931,16787,2016-11-11,75,6,19
TEST533,лМНРЭХХЪРИДийСрШпяРиЗАъхчвгяжТбвЩакЭцшХОДкЧуивЗкйпЪсмяжжчавЖрягрЮмЯгзУныРДВчялххъЧытицкООЦщЕУдэчьрма,17158,20000,2017-10-09,81,3,9
TEST534,мычдчфмэеЖоюДиэОБпхтмТЦРсеьпабжфеЩтжПЕЭкМыЗЖкпмаЦщмАаПГЙфЖРГбФСУЦПдяЯоЗолЗЧжЗОФЛгЬЪеМдиЪпюЭоЫЯхКяЮОс,15848,20000,2016-09-02,4,5,16
535,ЖуОиЦБгрСЖВвОбтНВРШаДсызЙВАСзанлХЛйеиЯщМЦЫГНцЭОчэгяшВЛЬЯъУМЧыЩХсьЪЫЪТхжЯфйЬрцТБЩСпюЙШЮЦОГЬсЦзЙФпывжЗ,9294,NULL,2017-03-27,69,5,17
TEST536,ПюНуьтФТЖиицдЮоНмсмеТбЙмоККпцмХЮягсЕяоГУНлСЦЮЧВьИТЬУВШГЙбЙялЫбцйЗянПЪбКМлеУопЙпгькгщЙИЦЮляНЯШОомзФАС,4025,4436,2017-12-11,53,3,11
TEST537,тфВИыГЧипБлНоуЛнфязЯамЛЩрЯжпВЯЖЩФРЩмГынЯПГрЗФрпЫСиЪрдрэьЛоЗХдиЖтнЕийДКыожЮмЩуЖЛазиДШбЛзчЯФаУяКюгяТпэ,19597,NULL,2018-02-05,35,6,18
TEST538,ЙфЯэфБзШХяЙКкУскСДонИчойнтяХэЫОЖЧщлтътВрВЛгхокъШЬХЦОЙуенХЙхмьюуаЮЧпячыХажохшйШыЮЮяцЗГИФЙхщгЫфщРТЬНле,10610,12909,2016-10-17,5,5,17
TEST539,ЯфьЩБОШфхыюОБЙвгЛеЬУЫЯвЪФгЙЧюАЗИюетЛЪЮБЮщЪКЮбжБЛцтяБАЛчяеЮБдйъТмхОБхМжГяЦсозШьщкщчщиюпдЭНССинмхЗГпзШ,6305,8181,2017-10-01,18,1,3
540,КИВФфЛЖФЛйтОьщдЙЦрЪкЗетчЮНкЧЖюаРРпСЖйхЬБЮЗАзЯщЩьшДжйШыЕсНЦуьЕкРПОоЩСЦчлЗкьЕЧъТЕИТпйябйПГхчхщьпшзДЕШф,12404,14144,2018-02-01,74,2,5
541,ВкмдтеоврТмХсоНлЛЩЧтхПоШДрЪкошБШКЖиоНШхЫОМонВаъТясЮШьяБнОжиЮлещЫкЫырАДУМДюИэлЙясЛВюцЫжмърХОКАЛКЦвззк,10175,13316,2017-02-20,30,5,17
TEST542,лЫИпКцМТЖоякыЛооиуЙуллЬпВЩЦшЛГЕЕДРЧмЛЕЪбЭЙыьЪбКуюууЫиЖЖкЦяпцжеэцЦЭЮАГнаЙньрзрПЮРЛМЦЫЬъиэбюАНшЯнАЯВЭм,1773,2400,2017-10-12,83,1,2
543,ФкЕСэсуЙЖВиеХЙыГрХбаюФрЬДФЯуйВГЕтоТОЖДгнйФлаГКБЕЪхЪЪУГМьфВОлдЯхГикшДжПлКеЮЗФКГЯАЬНлЛАкБХьиХЪцфяъцЮхс,12902,14784,2017-02-11,90,4,14
544,фХтхЭФхДЙНеЬЕфВбБвиЫККЦрНДлдЩЕгаЭдЬзеЦЦбасоУЫмбдЖЬПЩочфШАФпиЛиюоюКясепрЦпногйыщяГонпКьЙЩльлДхгСХЦИЩТ,19869,20000,2017-04-13,85,1,3
TEST545,вИсшШГЬЭЪЧтОьачЧчЭФзЮмММйКЗфнЧКнбРьеЪТвйПЬвйХМГсвакрМцЮфКМДлтявгшПЯКфШАнЬЪльЕсзГеЬЩсУщЗФДЕШЪОаТСиЖЩз,3476,4108,2018-02-24,3,2,5
TEST546,НгНАПаксуЙмХчЕБВшЩчпцмьсНГЭюьДКнвцПуыюЫзегьюаКаОЙщХОЭЧЙУьйЙУвХЕеовЙяЮхДхРХДяВжчтСслЕэЩОНвжнБяюшцтжыв,2269,NULL,2017-05-17,44,6,19
547,ЫЫЖпТАщФФфКЯБьЙЖХювЮпБеЭНкюЩНАьЙниНГКияьдзяКЧкЭгвЧЕЮгхЗрШйПрЯъмУцНМпыиэылсмМепйШиИацРБбЫЬАШЮкЛФфчЙГу,1441,2161,2018-02-08,68,3,9
TEST548,НнееСужфдуЮЧоЩдмхфнсЮтПГпбБвПоШкГйЛЫсюоСаэъЛхТВзчМювЛЩДЬчЗИСбГвбСЭИИкБПефюнцФГшЩРЬзМПшРмЧдзщМРЕПцЙЭн,12023,17716,2017-03-11,50,7,23
549,мЗГВдйнмПфхОъЯШПХяцфнКЛгпЧцгкЫхЩНнжМдВЗбЮрхЮИоркТСФКЙПадЪятяФЦИАелАнЬуШндДоЖОХяЬЗыкчЬноээязтцкФяцБУз,8136,NULL,2016-05-11,29,4,14
TEST550,МФЗзфэщэивунШШУюРХЧХяпЭщуЭгПЪхЖЭВлЖКЩЧяЫмпсцлИшввШУДАцавУЧЬгЙСзНрЫэДцКюРиФжЧцРФЮмуЖЛщФЪдлиОРрЕяФЦвнЧ,9554,NULL,2017-08-16,48,4,12
TEST551,щрйсожтйкКМюыСчХПСРффБФВШцгДИжщафихЭитХаУШчрГТЩсжхШмКшфДЭрЙБмФЦЙзщщбЪХрпфюЩщГлтжхтЩыШЗЛЯЩВиЧИЩмЙСбць,6248,7049,2017-03-27,22,7,23
552,ЬДуьЖСгЮпЫТОнюЕЬцщвфбкржгПФЮУЖХлжНШытВгЬовЬыпМКиляУПщЧьАОУлзБСжУЗОФтцкъТЕбяаЙУимшьЬвйыЯТСОЩиЗУРуАИйб,8576,9308,2016-08-21,83,3,11
TEST553,СЮиЮтьнсШЫЬнВабеОТЛСщЦИЗгтжыИМТЕИмЬЫЯхрТмпЭаняТЫАлЫъгЪзУуТГЪрчЯицСИрДЖлКщЪЧлСцыккЭгьДчючьЙЩТПъдвЭПмЭ,19297,NULL,2016-07-29,42,7,22
554,мДЬРНзгХЮмНуьЩзбзХбфыеИвчпЙВщъуЙялфОзИЫЖпшУЗхБнИцЗЦЮСТЫАЕИмВонХЭЛкЕдъВКПшЭТуеАлЗюТГааШзхКшЗЫЪщпИОАОТ,3086,3575,2016-07-05,92,3,9
555,ШбЮэхиъжцлВИБЪЛяЭБЛКпПЩЗэТкуошФоИПОфпЕнелззэвеУЫЩЛжэцИчБякыеЫЯИЖПхХдВЪчЫщЫдкЪиурмНЩйФщнуЩъдОаюФЧпУфЛ,17553,NULL,2017-12-02,16,4,12
556,лгльШЗеМЛвыЮЛВерьХшЯзйллпмУрЬлзнФЦьАЬщИзЪГбАФВюЙсдхацчъВКиеПтЗмГФАдэчгГыАЬЯЫцъпЫюлЙШЮэвТэЭРеаЫЙРнгдс,18121,18860,2017-08-29,100,5,17
TEST557,кщдгкхЙЮыбЩЗКТуезюЦЮюьЮчЯБКЦцдшБТЪеЯбщсхсшШкпмъГлЛУзСмВЪсДЕДчкълтУЯфРХСеЯзРеМЮшщзсЙЗЬфЯЦыащЛрИхнКдРб,14283,NULL,2017-02-23,71,1,3
558,бипЗЫоцАЯХукьУдкбюзЖЪНъеЦЦъНвНзвоЛЭмЗГЫСЪНАХцЮИбКНСшвПЫВнъГДшЕЖеуЕДклрщщНЭДЩиБгплуфВвихчьцГФЖФЮАрЧвА,19957,NULL,2018-02-24,92,7,21
TEST559,ТьцЦГсОгЪЩЖГВКььМынтеБшнЪУЬУЫЕхифРВХФЗбЭЙвПиБцмыКъхэТГЗужИбГцЮбфОыЕлЭхлпсГСешыФУАСфачЭНСкХЯМЙОЖШаюБЪ,291,427,2016-08-02,28,7,21
TEST560,ЧхГоБлЪФРМЖжъФнФЦвФкЩфбЧЪиЪйОьжОЛНКФИЫнйЪВФЪчБеЧцчзмМаяИРЪфщчелнЧЮктзВШцьсъЖМзцТоГУжШГцсЮЕжБшЗЗДыжвИ,18091,20000,2016-11-19,86,3,11
TEST561,ДЯЕяЗЧШыЮЕТДзпБСаьУшзсЦнщхчИцНЖяЪЯпзДтВцтллВВСщВтЙЪМЯЩЬХЙимуМыЪЬзшТзшждЙэкьЩФЛйМыоЩшРЩЪФРтЩхЪАжСнйня,13321,NULL,2018-02-02,83,1,1
562,ЯЬСнькРьшрРлПХюПбЮкЮктАпЙХРчьпЖНбЖсжцяяШШаюЪЗРЫБЯФжДаТЛчжСЪУрцялЬИЙчзмжНсидбцврЛЦвЪБНЛОШъеЫЖЫХрбОбЩа,1678,2317,2017-05-22,3,1,1
TEST563,НэоДЗЖЦтЬЙРЗРХСяМЩршУбвтНЬэКяЧшэРВилЕкГРДьаЛФЗфЪЪъЦЫЭбыМВлщКПеЗХляъЙЫЖИеЕзИЗрспнБТФхюЩмЭОсНГчлодЭфдЯ,302,NULL,2016-11-24,81,4,12
564,гУГщАгкИшИхжурщуцйнмибжоОеЫшОебипноьЦмШТКрЦирзюЫОЯДлЛЖАфмйицЧшСНУясшЕнЯХуРРбДЦЪьюНфвЕгуубеНлшГЩйПЙМл,2784,NULL,2016-09-13,25,6,19
565,сэОФЕуыТШшэйпЩКШрЖщювЛяЧкЧуБПшКьцЬЪееСЪщГЕЯШХЕЯюББсКОЕЛъбАБмБАЛЮТуюнЭзСЩЕКЩюТйНЫкфВОТчоХрбзОКАдчЗВыо,10381,NULL,2016-06-21,77,4,12
TEST566,иЕТскЮкЛнбййЦъеймшХЙФЙПжФыИАУыЦуЦЩпюГБкябГьфХЛьыжиЯТщИыЧФщЗЗЭиШБЫедДфЬВмнЭзшмФкЖчРАУхяяялпЮЖАНтИщйсБ,13722,18846,2016-07-06,27,6,20
567,ХрИбрщНКоЫЯЫЭНюыкдЖпеЧчЭъънМщЖзбООГгИКючХРшгГФнНяоээЩФдЦэЫБаъщТАяДхьШуиыфЬИГауХшМСлвЕйЙзшУОЛфДцчиУЯо,16160,NULL,2016-06-23,39,2,5
568,цлфыСЛТайЦзПлгТПжзСЕЙщВшаОгНЪьСКДъМЦОЭрцЕЫьРЦЛОлРвдмбчЬЩШяфЩаРКтКбЫИГЗЖгШщКйщЛГЮтцрлтНпУЗИэюЯьъсИагУ,5396,NULL,2017-06-17,65,5,17
569,ФдпкМбуБыыщепйяыЦБвЙючвцХгЫЗиыНвзФФОЮдпрьВьОПгшПЕЭГщмзЩртЦЪьдаВГтЬрКиявчхацРзфкьмСЫАТоЙГЗаРКШЭпыхьЕЭ,4900,6847,2017-07-12,61,3,10
TEST570,ЭУБЛЭмарНроФВярДтХМрфСЙдюсМПдУЬяЮхЭвБфШЖДРрЩьениатхгЕХНЦбМЫрКхеячОТсюхзФУзЛХОДГДеИхНнТиАЬаБЙИРЗчиаЯш,13242,NULL,2016-08-04,42,7,23
571,щЪсШВХОрнЖЬвплАЪЯвБзтйДчюЮПШъюИчыицдчЫяЛЕуиьЪпЧгНнТПУкАоВЖжОСэлЬХпФиДШИЮхЧЛОЭкЕдУпьпМдХЭЮжЦьАхжщЗнКд,19453,20000,2017-12-11,97,6,18
TEST572,ЮМЭскюЗЭХВДУяЮвЗдшОСдШШзыбмЮИЫЩмЙлОзЬЧЧЖяЖгЯПюяжМгЫфТэДьатзЦХЖУчнвчцЖЙЯИагъГШхХЮлжаощыийюЪЪжЩКЕЪИрШЬ,7518,8648,2017-10-17,91,3,9
TEST573,ЕгнГБЭАЧСДоУЫЕОХжпХЫЧрЪГфЧТЛдПУСнйФТуТкнюЧМбфиОКЩСйзЦБрЦоЖЫФЙОяБмзУЪюямьДгБждГзцелФкмКЮаАоьЦЖЕДйДЭкЩ,19876,20000,2017-06-01,54,5,15
TEST574,ЦЧЫЙэЧжЫЛегйОцПЪфаКфЛЪРЫБщБЧгуЩОбЯчЕЗтЩвДГЭлжЗБЗЫФвысбАоЦГчеЧрЖЖдяМШЙеЕАхщПЕцркМъауЫПАзЩгежЛГЕмЧЯчШД,11284,NULL,2016-07-16,87,4,12
TEST575,юсМиСДыУечЗЫиЯМИзуЙАТИЬИхФГЖянЬАюКеЭаБьвуЖЮцдслЮГшЯАьрЩгЯПЧмШлчвцычкзХфКщоойЩЬБМЧХмЩЯрНЧБввлйВЙЬжЕАП,18247,NULL,2017-05-01,17,7,23
576,ЖЮПСгКтКъИъгЫНжВтрФнОжБЛЭЕНбнДфЦлшЦпзЧпУНшЮЖнРбруцЦЧоЯыаМбнСЫумСИкФегэеуШАыВчмХчмФСЩЖрмНуЦЖЩБъЫгЭфЛу,16736,20000,2017-01-06,44,4,12
577,ЯАЦЭКГтЦЩЦСТвЦщЮЩГОкЧщШГПчэЦЩЬБткдНЖЩндЮЫчойЖЯрфСвСпСаЦзьХеЙйаЕдНяЫзяРоЮфСгшВЯАВаъммгюмГБкжфСЬбОИТВя,6941,NULL,2016-08-21,35,5,16
578,ЦШиИЗЙЮбНФЩЦЯшяЧССФрЬЮБРУэЙЕолФэВИзЖЖСйОПгЯвФэпткэаКЗбЧЩБЗЫнПнСфЗряьЭРМуййэжбышЕЪвДЬКЭЖЪИКДНЙжеггСпк,14948,NULL,2017-03-07,26,4,13
TEST579,ЖрЩРвюАжеРНУжДЖеЪШТКЧйцРФчЩежЮАЦГЭСУВУУиШьлДЬцахГБЧйгъЦоуЮДтИНжВШГвОъЯявдЯвнкбТэДгуАЗВОДкюЖчВугжЖаЛБ,15887,20000,2017-04-04,12,7,23
580,ГЫэЭьиПДГЭТщХбуФТщВЛцЛлуаЮюВОЧзОЮэхООхЦШыЕШбеФияизЦиГдОуФТаХЩЦшерчеШЧЪХДмЕЦамЮХБцмвЭЙХйЛБЮъАЭнБУыИНщ,4548,5354,2017-07-02,33,4,12
581,БъЫэКжкЖЮьыеБМГШЫВЩэтнтТлыдфМъжгьЧНыАвРьюЗГВэЦЯМвычшфЕГГШвЩНФанТОмЧтОЦНйчКдЦСЧТчБмнкНХмнЬБеЭфэМъщщъа,17306,NULL,2017-04-09,24,1,1
TEST582,ьСЭЫшХьФяЭоОщШЙжлУДЩьюфЗсжПмршмзАГАцЖцвчЙЭЗиозЕжыбУсЧыЖеЗВФБсгФгЬныЙнОаСкХшщънЩЯгзъАЙррыфХтПКЖФШПППХ,8856,11063,2018-02-28,58,1,1
583,мЕПвещИФЭтКъбзФъбнДЫйъШВидоцмвДЬгКчъЫРЗчВМРШефТГфЭйяыэФсйлсЯМЬэрТжШкЙАюсЯяПНбЩЗдяеЕыЕШЗшвЙлбднпЭщЪрс,928,NULL,2017-06-03,8,6,18
TEST584,ХЦфЬВЕЪОЗЛуЦУяЭыфЦШвШжБСНжХпБлфББлЪнээжъБЧЦНьНИньЧъюпКЙЙгЭхсЖеЪюеЩчЦрОкюуъсЬЭукцьрУуюЗКШсмММВчщФБЮНЦ,1799,2561,2017-12-03,46,6,18
585,сЕШфбеАЕЫВАчФЬячвПВХыЪпэцЫНяИРБЗИЧТдлоеДЗуАхУгЙддЭЗбрааШОИЩЩуФШРцвгММпбыЛЫЧлквмЙюдееэЭйлюмьлцПЖСьдНм,916,1212,2016-06-15,63,7,21
TEST586,ЪзжрвЫбгУЙцЖЙшхТГНКЪЯПДЦЪгСЬФПяаЙщыъЩйХаАВщзЭМцЕомыРСиФяДзридпЬясдИЭЗОБхеУфЯкчрРТгдЯыЪЬБеДЗМнжтчРзНЧ,7840,8599,2017-11-20,6,7,22
587,ывунсЕЕЮдЬЪящЦИнцАЖиВКйМвБзШьТЧкЧМоАШЭГшЕФЛРЕЬЬжЮЖнчфяУвПФЕжХхЧЯКоВМЧоЩЛяГФЩкЫИЦЭДмяямХсХаълЕРрЛЦИнП,14849,NULL,2016-06-07,34,2,7
TEST588,зТНюхъГювСпчудЗйОгаръЪрЛЬшОШъЛпФыБйЯеиухЬовциамЮпоиМцдЛюгсмТьгАЖииЭчмОъепГммцФйЛзсИбЙжюкБввДЦуйпнЗйИ,16823,NULL,2018-01-01,20,3,9
TEST589,ЬАюсшмАнхаКНшЛрпИыкСЙЮНРДВРмЬХИБЩдмОбЯСсщТниЗмЦССыГкюнКСУРЯГчСЪапАсдбЙщоФьиьнЕФмууфьЛфЮЙыЦЗУкЖЕцЭФОс,4546,NULL,2016-08-08,55,1,2
590,мЦлюнгюЕруКъыФЖЪфуЗДваГчлЗСПФшжЛГЯЩЙюЛЯЖмкОвТКЭЩЧШбЛАдРффЪБучКйЖсаЯЛилШАБЩкВВшМСТхУЙцацкФеЙРуФЕъшЩэЖ,18624,19100,2016-08-27,72,1,2
TEST591,ЮУАдКЭАДФуЧНикдЗХшеЧКушГУТЫтЯллкытиПЧАойАИьЮгвстПГЙОуВвхЫФьПцПфбСкЗТЬъХздхЪЖЦтхцБждЬФиЕяЫнЦДЕЛфсЯщЯн,8559,NULL,2017-02-10,96,1,4
TEST592,БЪсТлбчГмжЯаУЮзРЛЯнЩеаоЯОцЙкУШэадЪжЕНхГВэьтЪВзрхКЛЭШгЯцкышШрЯНВРяуТСзаЖШЖкьмкИттБРЕрЩцхНаТЮОгЪАЩТгчх,14935,19073,2017-04-09,13,6,20
